time,x,y,z
4027,2.518,-5.63,-2.389
4039,-9.412,-6.726,-34.215
4051,-14.209,77.607,34.229
4066,0.426,-15.166,-37.283
4077,-19.714,-38.159,-36.671
4087,-0.713,4.883,-6.295
4098,-8.21,5.046,21.193
4108,5.429,-21.083,14.204
4119,-12.471,-9.206,-13.026
4133,-12.801,16.703,-20.288
4143,-6.774,18.297,-17.177
4154,0.282,-1.384,-11.968
4162,4.064,-20.217,-17.344
4175,3.198,2.164,-11.164
4184,-0.23,14.022,-17.584
4195,10.398,6.434,-18.182
4210,11.997,-4.38,-19.815
4219,15.602,-16.688,-21.16
4229,25.258,2.762,-2.111
4237,29.212,13.462,-3.997
4248,21.179,6.942,-30.883
4263,7.339,-31.218,-36.407
4272,28.93,13.064,27.364
4282,9.201,-1.68,44.459
4293,41.357,-41.353,1.585
4306,66.4,-30.289,-7.837
4317,77.516,-30.562,-17.301
4325,44.297,7.253,-6.482
4336,38.274,-21.571,-20.547
4347,30.107,-13.026,-21.749
4361,19.963,-9.498,-22.816
4372,23.654,9.455,-7.827
4381,12.346,2.413,-5.185
4390,9.613,7.569,4.385
4401,12.887,-4.332,9.043
4414,10.633,-4.332,5.845
4425,13.179,1.642,13.146
4434,11.327,-6.87,7.933
4451,3.212,-11.442,-1.963
4460,3.006,-3.686,-0.034
4471,2.757,-5.438,4.371
4481,-2.724,-15.42,20.169
4492,-9.388,39.222,14.228
4507,4.361,-28.489,-41.673
4517,-15.037,-28.805,-15.741
4528,-5.328,13.457,-14.395
4537,4.117,8.119,4.596
4544,-1.149,9.56,15.812
4560,-6.87,3.696,-12.437
4570,-10.46,5.936,-26.474
4579,4.586,-1.139,-10.733
4590,10.077,-2.547,3.648
4600,4.471,-8.732,-5.596
4614,7.885,-0.244,-2.303
4626,0.819,3.978,-15.765
4636,9.421,-20.959,-23.573
4647,17.048,-15.228,-20.542
4658,11.959,2.035,-8.44
4668,26.814,12.289,7.238
4679,12.926,-1.992,-9.895
4694,0.378,-8.253,-37.714
4704,25.818,-66.696,-27.01
4713,25.981,-31.103,-4.371
4724,-7.052,-8.076,52.66
4735,34.018,-46.796,-3.361
4745,40.96,-24.86,-9.508
4759,57.117,-23.166,-2.609
4770,26.402,1.369,-10.001
4779,37.709,-16.349,-16.507
4789,35.292,-14.912,-13.328
4803,15.137,-10.379,-23.625
4813,16.803,8.368,-5.362
4824,9.68,5.07,-3.82
4834,4.313,-0.172,-6.659
4847,7.483,3.48,6.956
4855,4.701,-5.955,0.201
4866,1.197,-3.567,-2.082
4879,6.281,1.656,7.176
4890,3.231,0.206,8.584
4904,-1.656,-5.615,-2.154
4915,2.896,-3.485,-10.015
4925,4.27,52.842,43.828
4936,0.905,21.777,5.965
4947,-2.202,-42.77,-31.199
4957,-2.494,-4.371,-8.052
4971,-7.42,10.752,-10.556
4981,7.798,2.509,15.501
4992,-12.514,2.92,-1.695
5001,-11.197,-1.905,-18.958
5011,-15.999,10.02,-29.403
5022,-7.655,13.127,-22.845
5037,2.734,0.574,-10.264
5047,6.908,-14.161,-7.521
5057,-2.063,11.341,-5.362
5067,1.901,9.996,-17.574
5082,22.218,-11.446,-22.361
5089,18.651,-17.78,-18.675
5125,10.685,-16.387,-26.967
5133,-1.556,-6.176,-34.444
5147,19.906,-58.041,6.745
5157,28.547,-36.187,-25.885
5168,14.391,-2.068,41.214
