time,x,y,z
4626,-9.753,-14.168,-11.283
4636,-4.443,-16.466,-10.402
4647,3.101,-18.211,-8.887
4658,10.005,-16.84,-7.475
4668,-5.911,-10.46,-7.037
4679,-4.789,-5.991,-10.762
4694,-2.913,-9.438,-20.929
4704,10.206,-8.111,-13.621
4713,-2.209,3.355,-17.433
4724,1.332,14.732,-20.751
4735,-3.758,26.48,-12.302
4745,1.425,24.088,-9.004
4759,-1.789,24.038,-4.123
4770,-4.326,22.347,-2.937
4779,-1.24,21.461,0.312
4789,-2.977,18.679,3.332
4803,2.964,14.66,2.454
4813,-4.822,8.162,4.658
4824,-3.158,3.996,4.05
4834,-7.007,2.696,4.337
4847,-7.593,2.144,4.505
4855,-4.766,2.853,3.874
4866,-4.607,4.052,3.603
4879,-5.661,4.819,3.368
4890,-4.105,5.25,2.798
4904,-4.624,4.544,2.979
4915,-5.899,4.0,0.27
4925,21.198,9.323,-4.932
4936,-22.248,3.316,1.802
4947,-2.823,-1.608,-1.618
4957,2.704,-4.65,-1.906
4971,-8.037,-5.615,-1.511
4981,-8.266,-4.12,1.316
4992,-9.931,1.895,0.484
5001,-8.16,-0.869,-1.513
5011,-6.881,-6.166,-4.876
5022,-10.109,-11.008,-6.12
5037,-11.525,-10.921,-6.319
5047,-6.77,-10.696,-8.337
5057,-6.241,-13.07,-10.122
5067,-3.896,-15.846,-13.764
5082,-8.32,-17.681,-13.638
5089,4.189,-18.87,-12.058
5125,-6.403,-6.379,-11.167
5133,-5.611,-8.015,-16.535
5147,-1.903,-2.779,-11.312
5157,0.704,6.869,-14.607
5168,4.216,10.902,-19.404
5177,-3.173,29.609,-11.636
5191,-2.219,26.779,-6.682
5202,-0.391,26.86,-3.054
5213,-2.628,22.778,-1.567
5227,-4.628,19.404,4.782
5238,-1.95,14.908,5.666
5249,-5.528,10.923,5.895
5259,-4.005,7.785,5.669
5269,-6.232,5.049,4.644
5286,-5.84,3.977,3.102
5294,-7.395,4.051,3.207
5305,-7.352,5.065,2.833
5316,-4.037,5.52,2.225
5326,-4.483,4.308,2.497
5337,-2.027,2.778,2.365
5348,-3.168,0.854,2.981
5360,13.189,4.305,1.47
5371,-10.668,8.649,0.799
5384,-15.748,-0.681,-0.91
5395,1.359,-7.443,-3.682
5405,-7.928,-8.689,-1.875
5419,-12.012,-5.552,1.206
5430,-11.107,1.29,2.649
5440,-1.691,-0.648,-1.577
5449,-7.944,-6.733,-3.754
5456,-13.517,-10.154,-4.147
5467,-12.143,-11.244,-5.889
5479,-9.04,-12.379,-7.963
5515,-4.698,-19.791,-10.008
5525,2.549,-21.237,-7.709
5534,1.199,-19.03,-7.312
5543,-0.584,-14.336,-7.677
5558,-10.558,-6.178,-11.659
5567,-7.856,-7.521,-15.633
5578,6.833,-2.183,-15.829
5589,-4.112,3.3,-15.071
5599,5.594,9.269,-25.336
5613,-6.359,24.81,-13.091
5625,-0.511,25.532,-8.037
5636,1.663,26.05,-6.435
5646,-3.17,24.846,-3.853
5659,-1.4,23.3,-0.58
5669,-2.508,17.096,2.897
5680,4.787,13.44,2.237
5689,-6.247,8.697,4.456
5699,-2.652,5.859,3.927
5715,-9.157,3.499,4.307
5722,-7.646,2.673,4.004
5735,-9.07,2.209,4.315
5745,-4.759,3.097,3.895
5755,-2.651,4.943,3.227
5766,-2.077,5.721,2.955
5780,-3.393,4.845,2.669
5789,-4.505,2.883,3.286
5797,12.991,6.211,-2.369
5810,-3.581,7.349,-4.634
5821,-18.755,1.943,3.145
5829,-4.43,-1.637,0.149
5840,3.758,-3.757,0.241
5854,-2.358,-3.016,0.65
5864,-7.563,1.152,1.768
5875,-10.825,0.677,-0.968
5889,-11.389,-4.85,-5.165
5899,-8.133,-9.624,-4.917
5909,-10.657,-9.41,-3.56
5919,-13.299,-8.024,-4.592
5929,-10.051,-9.819,-6.038
5942,-12.519,-11.477,-7.754
5953,-6.183,-14.978,-9.974
5962,-0.583,-16.317,-10.443
5973,0.356,-18.534,-9.365
5984,6.338,-18.054,-8.629
5998,-5.973,-15.823,-8.088
6011,-5.494,-11.222,-13.374
6021,-9.085,-13.021,-21.306
6032,-0.342,-6.195,-17.759
6047,-2.952,9.305,-21.99
6058,-7.2,28.234,-13.766
6068,-3.594,27.093,-10.777
6077,-4.826,25.472,-4.235
6087,-0.523,25.825,-3.49
6097,-3.151,23.119,-1.47
6112,-2.878,19.024,2.98
6123,-1.494,15.724,3.924
6131,2.233,12.966,2.05
6142,-7.869,6.696,4.296
6156,-3.462,4.787,3.712
6166,-7.112,2.133,4.325
6175,-6.572,2.048,4.304
6185,-4.43,2.68,4.041
6196,-6.36,3.307,4.14
6211,-4.254,4.468,3.504
6221,-3.166,4.658,3.129
6232,-3.873,3.563,3.383
6242,-6.195,1.576,3.894
6253,20.777,9.705,-2.809
6263,-16.702,8.869,-2.817
6275,-16.473,2.205,1.433
6288,0.888,-4.336,-1.354
6299,-0.91,-5.812,-0.892
6310,-6.308,-2.87,1.826
6320,-8.851,1.024,0.495
6332,-6.197,-1.751,-3.126
6341,-8.083,-6.369,-5.026
6351,-11.468,-9.065,-4.862
6365,-9.675,-9.527,-2.92
6375,-9.068,-9.44,-5.231
6391,-10.083,-11.562,-6.732
6402,-3.69,-14.846,-9.561
6411,-4.412,-17.648,-9.56
6422,0.633,-17.658,-9.289
6435,2.695,-16.903,-9.454
6447,-3.114,-10.541,-8.083
6457,-6.495,-5.946,-9.891
6467,-5.282,-7.432,-14.171
6478,-8.744,-13.768,-21.997
6491,1.02,-5.494,-17.801
6501,1.665,11.501,-22.626
6512,-5.636,30.599,-11.399
6522,-1.301,26.349,-9.704
6532,-4.684,23.932,-1.428
6547,7.391,25.979,-3.914
6557,-3.824,22.168,0.4
6568,-4.194,18.381,4.711
6578,2.583,15.389,3.28
6589,-8.985,9.712,3.736
6602,-4.214,6.495,3.691
6610,-4.511,4.006,2.552
6622,-5.731,2.742,2.27
6636,-5.553,2.445,3.086
6645,-4.379,3.403,3.123
6656,-3.61,4.332,2.533
6666,-5.615,4.612,3.197
6676,-3.395,5.085,2.941
6687,-4.709,3.695,3.571
6700,-4.046,4.17,1.631
6714,17.028,13.388,-4.516
6725,-25.576,0.285,3.566
6735,-2.764,-3.996,-0.131
6744,3.553,-5.55,-0.131
6755,-2.665,-4.156,1.422
6766,-6.129,0.442,3.758
6781,-7.703,1.537,-0.533
6791,-10.66,-1.13,-3.059
6801,-6.986,-6.861,-3.944
6812,-7.142,-7.74,-3.141
6821,-9.892,-6.513,-2.197
6833,-10.833,-7.456,-4.522
6846,-12.055,-9.577,-5.979
6856,-10.498,-11.927,-6.74
6870,-5.021,-14.688,-9.87
