time,x,y,z
5724,0.472,12.741,-2.872
5733,6.307,14.521,0.66
5749,11.561,14.722,4.787
5756,6.765,14.988,7.285
5767,9.037,16.906,6.632
5778,9.069,15.415,6.579
5791,-1.563,3.107,5.457
5803,4.765,1.21,1.119
5812,-17.493,7.234,2.663
5826,-1.717,3.02,3.019
5837,-10.547,9.963,3.664
5850,3.574,18.294,0.109
5862,-13.284,8.507,-2.106
5873,-6.511,7.547,-15.931
5882,-11.167,-3.616,-23.923
5893,-18.969,-17.372,-21.484
5927,5.329,-6.796,-3.196
5938,15.257,-5.792,-3.774
5952,0.479,-10.785,-1.201
5961,-1.157,-9.77,-0.272
5971,-0.469,-7.806,1.814
5981,-0.115,-6.397,3.567
5995,0.132,-4.552,4.707
6006,0.447,-3.834,5.586
6015,-0.14,-4.597,4.977
6026,4.442,-5.734,2.415
6037,-11.764,-6.291,-1.982
6048,-29.049,-8.304,-7.858
6058,17.97,-1.255,-4.524
6068,17.809,-5.61,-3.698
6079,15.268,-8.321,-4.865
6090,11.022,-8.774,-10.211
6100,3.969,-7.604,-9.96
6114,2.12,-4.691,-9.768
6123,-5.951,1.023,-12.239
6134,-1.868,8.893,-8.61
6145,2.589,12.051,-6.305
6155,5.089,12.265,-5.098
6168,5.527,12.467,-2.483
6176,8.798,12.95,0.369
6187,5.092,16.368,5.812
6198,8.526,20.871,9.338
6211,4.845,18.253,9.564
6220,3.346,3.123,7.157
6231,-3.159,8.734,-0.018
6245,-17.127,6.933,0.235
6253,-12.157,6.159,-1.221
6262,-16.034,11.927,-3.691
6275,5.672,19.628,-4.699
6283,13.184,23.809,-3.063
6293,-11.641,3.176,-9.134
6302,-5.057,0.786,-17.32
6318,-8.071,-16.126,-15.47
6329,-19.363,-16.488,-13.84
6358,3.855,-4.729,-3.633
6368,0.16,-5.811,-2.321
6379,1.598,-6.578,0.07
6390,1.978,-7.104,1.004
6401,-0.621,-7.455,0.931
6411,-1.605,-7.036,0.855
6422,2.864,-5.341,-1.019
6435,4.52,-4.797,-3.552
6446,8.475,-4.299,-6.588
6456,-30.855,-4.688,-12.658
6467,-5.032,4.106,-8.146
6477,7.861,6.569,-2.814
6488,7.825,4.91,-2.134
6498,-3.779,4.517,-3.129
6507,-4.853,6.895,-2.56
6517,-6.234,10.41,-0.728
6532,-6.033,15.063,-0.977
6541,-5.749,23.748,0.42
6552,-8.916,21.507,2.016
6562,2.795,10.129,-3.393
6573,-4.177,-2.535,-7.738
6586,-8.362,-3.139,-7.378
6597,-10.931,2.144,-3.379
6606,-6.022,0.976,0.004
6613,-5.07,-0.175,2.42
6623,-2.915,-0.788,3.107
6636,-1.58,-3.169,0.81
6645,-2.249,-4.326,-1.214
6656,-2.849,-6.034,-1.708
6669,-1.296,-10.16,-2.834
6681,18.006,-26.796,-14.832
6692,-3.665,-40.029,-15.654
6703,17.942,-37.723,6.85
6733,6.939,-4.567,-9.923
6742,-6.203,-10.792,-10.684
6756,3.983,-7.472,-7.833
6766,-8.917,-7.916,-5.435
6776,-4.191,-5.528,-5.238
6787,-4.655,-2.898,-4.979
6801,-3.068,-0.705,-3.273
6807,-2.668,-0.348,-2.685
6818,-2.403,0.098,-1.008
6834,-1.923,1.539,1.206
6844,-1.6,2.459,2.937
6854,-1.062,3.575,4.395
6863,-1.014,4.467,5.147
6876,-1.272,4.992,4.895
6888,-1.965,5.644,3.346
6898,-3.454,6.107,1.533
6908,-4.184,6.192,-0.226
6919,-4.026,6.115,-1.543
6928,-3.647,6.182,-1.963
6944,-2.847,6.07,0.257
6955,-2.693,6.353,1.602
6963,-2.145,6.971,2.338
6971,-1.881,7.503,2.757
6980,-1.572,8.34,2.287
6994,-1.553,9.3,-0.755
7003,-1.62,9.325,-2.035
7013,-1.217,8.919,-2.858
7027,-1.923,8.106,-1.972
7037,-4.106,7.179,0.042
7052,-3.288,6.034,1.253
7059,-3.382,5.153,1.955
7070,-3.673,4.423,1.946
7081,-2.893,4.407,0.577
7091,-1.461,5.124,-0.866
7102,-0.519,6.845,-2.154
7115,-0.748,7.38,-1.776
7126,-0.439,7.324,-1.103
7134,-1.029,7.293,-0.491
7144,-1.228,7.051,0.139
7157,1.297,5.195,-0.544
7166,10.728,4.41,-1.459
7176,4.077,1.815,-1.961
7186,1.122,2.608,-4.225
7197,1.069,2.564,-3.922
7209,1.469,2.588,-3.12
7224,-0.193,2.594,-3.076
7232,-0.431,2.461,-2.997
7243,1.068,2.022,-2.863
7257,3.927,1.533,-2.517
7268,6.573,1.459,-3.164
7275,7.31,1.553,-3.704
7284,7.589,1.473,-4.286
7295,7.07,1.988,-4.603
7309,6.101,3.095,-4.432
7317,4.624,3.416,-3.938
7328,5.007,3.979,-3.373
7342,5.089,4.431,-3.301
7352,5.359,4.418,-3.565
7363,6.238,4.3,-3.655
7375,7.479,7.321,-4.012
7386,8.773,6.478,-4.21
7397,8.281,5.916,-4.126
7412,7.142,5.417,-3.732
7423,5.881,4.877,-2.817
7432,4.215,4.451,-2.458
7438,3.807,4.331,-2.327
7454,3.662,4.191,-1.864
7462,3.503,3.749,-1.45
7473,3.962,2.589,-0.893
7485,4.063,1.891,-0.47
7494,3.685,1.483,-0.296
7507,3.514,1.203,-0.012
7518,3.251,1.344,-0.161
7529,2.615,1.72,-0.301
7543,2.1,1.862,-0.657
7554,1.451,1.459,-1.008
7564,0.578,1.062,-1.305
7575,0.044,0.767,-1.071
7585,-0.044,0.629,-0.661
7594,0.05,0.452,-0.292
7609,0.029,0.202,-0.1
7615,0.58,-0.029,-0.12
7627,1.038,-0.258,-0.407
7640,0.842,-0.367,-0.709
7652,0.534,-0.326,-0.536
7661,0.221,-0.087,-0.241
7675,-0.358,0.288,0.081
7685,-0.639,0.578,0.051
7696,-0.63,0.951,0.11
7705,0.033,0.97,0.202
7715,0.568,0.805,0.281
7726,0.607,0.26,0.352
7739,0.336,-0.376,0.461
7750,0.029,-1.068,0.541
7760,-0.597,-1.229,0.272
7767,-1.177,-1.191,0.109
7781,-1.796,-0.875,-0.373
7791,-1.47,-0.211,-0.47
7798,-0.276,0.659,-0.415
7810,0.727,1.085,-0.479
7824,0.898,0.964,-0.297
7835,0.915,0.602,0.073
7845,0.627,0.266,0.44
7856,0.156,-0.089,0.742
7865,-0.079,-0.435,0.94
7880,-0.635,-0.626,0.839
7891,-1.152,-0.627,-0.195
7900,-1.252,-0.408,-0.452
7911,-0.367,-0.133,-0.475
7925,0.302,0.112,-0.345
7933,0.667,0.204,-0.137
7945,0.463,0.067,0.012
7955,0.172,-0.112,0.204
7969,-0.211,-0.326,0.274
7980,-0.414,-0.641,0.476
7990,-0.52,-0.722,0.378
8000,-0.711,-0.619,-0.006
8010,-0.618,-0.413,-0.271
8019,-0.231,-0.184,-0.375
8035,0.131,-0.026,-0.381
8046,0.391,0.024,-0.309
8055,0.095,0.011,-0.067
8066,-0.16,-0.098,0.094
8076,-0.241,-0.155,0.164
8087,-0.247,-0.082,0.2
8102,-0.169,0.301,0.238
8112,-0.05,0.112,0.071
8123,-0.169,0.1,-0.108
8133,-0.16,0.034,-0.159
8144,-0.164,-0.066,-0.142
8154,-0.13,-0.136,-0.121
8168,-0.073,-0.148,-0.166
8178,-0.077,-0.138,-0.209
8189,-0.06,-0.142,-0.165
8199,-0.002,-0.111,-0.101
8210,-0.068,-0.075,-0.028
8220,-0.055,-0.097,0.051
8235,-0.156,-0.114,0.054
8245,-0.25,-0.06,0.005
8256,-0.356,0.007,-0.037
8266,-0.343,0.031,-0.073
8277,-0.228,0.017,-0.153
8287,-0.034,-0.048,-0.161
8302,0.169,-0.088,-0.133
8314,0.239,-0.14,-0.018
8324,0.25,-0.182,0.049
8335,0.162,-0.198,0.017
8346,0.033,-0.133,-0.023
8357,-0.175,-0.024,0.017
8371,-0.34,0.104,-0.027
8381,-0.231,0.109,-0.101
8390,-0.075,0.065,-0.132
8401,0.057,-0.038,-0.099
8412,0.162,-0.166,-0.048
8426,0.17,-0.213,0.037
8436,0.05,-0.199,0.099
8446,-0.057,-0.145,0.07
8457,-0.147,-0.005,-0.01
8466,-0.175,0.086,-0.127
8480,-0.15,0.17,-0.242
8490,-0.039,0.109,-0.293
8501,-0.021,-0.001,-0.254
8509,-0.056,-0.151,-0.184
8520,-0.119,-0.283,-0.012
8535,-0.089,-0.37,0.155
8546,-0.057,-0.252,0.254
8554,0.007,-0.136,0.238
8565,-0.078,0.089,0.076
8574,-0.13,0.184,-0.013
8586,-0.101,0.225,-0.083
8595,-0.015,0.147,-0.155
8606,0.119,-0.005,-0.148
8615,0.182,-0.186,-0.095
8622,0.25,-0.254,-0.06
8639,0.291,-0.332,0.007
8649,0.286,-0.288,-0.002
8658,-0.109,-0.035,0.051
8669,-0.194,0.089,0.035
8680,-0.222,0.104,-0.051
8697,-0.202,0.11,-0.151
8707,-0.169,0.037,-0.099
8717,-0.103,-0.116,-0.024
8727,-0.083,-0.209,0.015
8738,-0.076,-0.249,0.032
8749,-0.075,-0.226,0.013
8763,-0.057,-0.172,-0.035
8772,-0.004,-0.087,-0.076
8783,0.098,0.004,-0.115
8792,0.205,0.032,-0.132
8806,0.257,0.042,-0.059
8817,0.084,-0.016,0.075
8827,-0.076,-0.077,0.125
8837,-0.237,-0.095,0.117
8847,-0.297,-0.079,0.11
8858,-0.21,-0.073,0.044
8871,-0.161,-0.071,-0.034
8882,-0.101,-0.114,-0.099
8892,0.017,-0.153,-0.073
8902,0.109,-0.194,-0.033
8912,0.155,-0.176,-0.049
8927,0.17,-0.122,-0.089
8938,0.272,-0.062,-0.112
8946,0.259,0.05,-0.039
8958,-0.026,0.067,0.116
8968,-0.067,-0.013,0.189
8984,-0.137,-0.097,0.13
8992,-0.093,-0.158,0.117
8999,0.0,-0.147,0.093
9011,0.04,-0.138,0.053
9027,0.006,-0.077,-0.021
9035,-0.056,-0.046,-0.015
9046,-0.037,-0.017,-0.017
9057,0.028,-0.026,-0.004
9065,0.089,-0.054,0.015
9077,0.133,-0.088,0.021
9088,0.17,-0.109,0.053
9097,0.2,-0.164,0.071
9108,0.057,-0.158,0.13
9119,-0.066,-0.138,0.1
9133,-0.17,-0.072,-0.075
9144,-0.154,-0.006,-0.147
9155,0.034,-0.009,-0.087
9165,0.083,-0.054,-0.037
9175,0.001,-0.116,0.005
9187,-0.013,-0.144,0.062
9201,0.007,-0.094,0.061
9210,0.115,-0.046,0.064
9220,0.222,-0.007,0.067
9236,0.226,0.016,0.015
9245,-0.068,0.016,-0.04
9256,-0.254,-0.016,-0.062
9265,-0.288,-0.073,-0.056
9276,-0.226,-0.11,-0.067
9286,-0.097,-0.109,-0.038
9301,0.076,-0.065,0.017
9311,0.109,-0.028,0.024
9322,0.057,-0.012,0.043
9331,0.024,0.01,0.027
9340,-0.016,0.054,-0.017
9355,0.039,0.073,-0.027
9365,0.1,0.054,-0.062
9376,0.084,0.028,-0.064
9385,0.053,0.007,-0.021
9395,-0.046,-0.051,0.044
9409,-0.132,-0.106,0.066
9419,-0.078,-0.127,0.076
9430,-0.032,-0.087,0.059
9440,-0.057,-0.004,0.038
9447,-0.081,0.029,0.029
9462,-0.103,0.11,0.026
9472,-0.112,0.14,-0.007
9481,-0.018,0.134,-0.032
9492,0.112,0.075,-0.018
9501,0.252,0.037,-0.009
9515,0.313,0.004,-0.076
