time,x,y,z
3052,-4.979,-1.537,-8.268
3063,-4.988,-1.585,-8.277
3072,-5.027,-1.79,-8.325
3084,-5.103,-1.881,-8.411
3099,-5.151,-1.944,-8.397
3105,-5.065,-1.838,-8.363
3118,-5.108,-1.795,-8.363
3129,-5.089,-1.896,-8.359
3145,-5.118,-1.948,-8.354
3153,-5.185,-1.958,-8.406
3164,-5.175,-2.106,-8.368
3174,-5.118,-1.996,-8.387
3190,-5.185,-1.857,-8.445
3198,-5.108,-1.829,-8.368
3209,-4.984,-1.853,-8.263
3220,-4.936,-1.867,-8.148
3236,-4.94,-2.015,-8.119
3245,-4.94,-1.891,-8.258
3257,-5.122,-1.805,-8.411
3271,-5.137,-1.829,-8.435
3282,-5.132,-1.891,-8.411
3290,-5.007,-1.762,-8.253
3301,-4.912,-1.637,-8.119
3316,-4.782,-1.81,-8.033
3327,-4.735,-1.896,-8.057
3334,-4.902,-1.814,-8.196
3345,-5.051,-1.857,-8.258
3356,-5.003,-1.977,-8.277
3371,-5.046,-1.767,-8.344
3378,-5.132,-1.623,-8.373
3389,-5.022,-1.805,-8.378
3400,-5.07,-1.939,-8.349
3416,-5.046,-1.862,-8.292
3427,-4.921,-1.767,-8.11
3438,-4.782,-1.819,-8.0
3448,-4.672,-1.857,-7.976
3459,-4.677,-1.599,-8.105
3469,-4.835,-1.575,-8.244
3484,-4.926,-1.652,-8.316
3494,-5.027,-1.786,-8.349
3505,-5.031,-1.963,-8.406
3514,-5.103,-2.068,-8.43
3525,-5.012,-1.857,-8.378
3541,-4.969,-1.829,-8.301
3551,-4.873,-1.891,-8.191
3560,-4.917,-1.915,-8.162
3571,-4.945,-2.02,-8.253
3582,-4.969,-2.025,-8.383
3593,-5.118,-1.872,-8.473
3604,-5.137,-1.944,-8.483
3616,-4.998,-1.953,-8.392
3627,-5.079,-1.867,-8.402
3638,-4.998,-1.848,-8.349
3654,-4.883,-1.767,-8.292
3665,-4.94,-1.723,-8.33
3675,-5.031,-1.838,-8.411
3686,-5.108,-1.958,-8.435
3692,-5.189,-2.063,-8.445
3707,-5.108,-2.145,-8.306
3718,-4.988,-2.044,-8.205
3729,-4.945,-1.757,-8.196
3737,-4.969,-1.738,-8.253
3748,-4.955,-1.733,-8.335
3764,-5.089,-1.728,-8.378
3774,-5.055,-1.767,-8.402
3781,-5.089,-1.771,-8.426
3793,-5.122,-1.834,-8.426
3803,-5.108,-1.8,-8.402
3818,-5.084,-1.719,-8.339
3828,-5.027,-1.738,-8.22
3836,-4.974,-1.652,-8.229
3846,-5.031,-1.599,-8.311
3862,-5.036,-1.542,-8.359
3871,-4.993,-1.522,-8.272
3882,-5.003,-1.628,-8.158
3893,-4.988,-1.939,-8.172
3903,-5.122,-2.078,-8.244
3914,-5.156,-2.097,-8.287
3929,-5.204,-2.063,-8.392
3939,-5.232,-1.972,-8.459
3950,-5.194,-1.685,-8.473
3960,-5.041,-1.451,-8.292
3967,-4.921,-1.527,-8.153
3978,-4.802,-1.719,-8.1
3993,-4.926,-1.848,-8.158
4004,-5.007,-1.92,-8.272
4013,-5.07,-1.963,-8.253
4019,-5.089,-1.901,-8.421
4035,-5.175,-2.087,-8.383
4046,-5.079,-2.231,-8.32
4056,-4.984,-1.891,-8.311
4067,-4.974,-1.522,-8.268
4077,-4.964,-1.757,-8.244
4089,-5.041,-2.379,-8.258
4100,-5.103,-2.461,-8.272
4111,-5.065,-2.236,-8.296
4121,-5.127,-1.905,-8.435
4137,-5.118,-1.944,-8.502
