time,x,y,z
4243,0.005,0.044,0.028
4257,-0.017,0.009,0.07
4268,-0.005,-0.038,0.056
4278,-0.011,-0.061,0.048
4289,0.029,-0.05,0.023
4298,0.06,-0.027,-0.006
4313,0.028,0.002,-0.0
4322,-0.006,0.012,0.027
4333,0.023,0.005,0.028
4344,0.024,-0.022,0.024
4359,0.022,-0.042,0.024
4367,0.042,-0.016,0.01
4375,0.016,0.002,0.006
4385,-0.065,0.009,0.038
4401,-0.045,0.001,0.05
4410,0.011,-0.013,0.027
4420,-0.015,-0.031,0.022
4431,-0.037,-0.046,0.017
4442,0.009,-0.046,-0.0
4455,0.055,-0.016,-0.027
4467,-0.057,-0.005,-0.007
4479,-0.075,0.0,0.029
4493,0.007,-0.001,0.02
4503,0.057,-0.011,0.028
4512,0.009,-0.024,0.032
4519,-0.004,-0.031,0.024
4533,-0.02,-0.035,-0.009
4544,-0.004,-0.024,-0.023
4551,0.002,-0.011,-0.018
4564,-0.001,0.011,0.004
4579,-0.002,0.015,0.038
4589,0.009,-0.015,0.045
4598,0.001,-0.031,0.043
4609,-0.031,-0.045,0.031
4620,-0.032,-0.043,0.024
4635,0.009,-0.031,-0.0
4646,0.021,-0.009,-0.007
4656,0.009,-0.006,-0.002
4667,0.023,-0.015,-0.001
4677,0.021,-0.033,0.018
4688,-0.011,-0.028,0.035
4699,-0.035,-0.022,0.06
4713,-0.051,-0.017,0.06
4724,-0.043,-0.01,0.028
4731,-0.004,-0.012,0.013
4742,0.037,-0.021,-0.015
4755,0.078,-0.005,-0.028
4767,-0.012,0.004,-0.002
4774,-0.043,-0.002,0.029
4785,-0.035,0.004,0.028
4795,-0.022,-0.009,0.007
4809,-0.015,-0.044,-0.005
4816,0.023,-0.042,-0.02
4831,0.067,-0.016,-0.028
4842,0.039,0.012,-0.001
4852,-0.026,0.016,0.027
4864,-0.043,0.016,0.029
4873,-0.056,-0.002,0.02
4884,0.011,-0.016,0.006
4894,0.073,-0.013,-0.027
4906,0.059,-0.015,-0.013
4918,-0.002,-0.009,0.005
4928,-0.034,-0.018,0.023
4943,0.002,-0.028,0.011
4950,0.05,-0.033,-0.012
4963,0.024,-0.015,-0.007
4979,-0.0,-0.016,0.005
4989,-0.023,-0.029,0.028
4996,-0.02,-0.044,0.027
5008,0.013,-0.048,0.02
5019,0.016,-0.062,0.015
5034,0.024,-0.073,0.009
5042,0.043,-0.06,-0.004
5053,0.046,-0.027,-0.018
5064,0.027,0.31,-0.01
5080,0.006,0.018,-0.0
5087,-0.029,-0.004,0.026
5099,0.007,-0.035,0.031
5110,0.055,-0.05,0.023
5126,0.013,-0.073,0.033
5132,-0.015,-0.089,0.034
5145,0.042,-0.072,-0.009
5155,0.02,-0.04,-0.028
5171,-0.029,-0.021,-0.012
5177,-0.021,0.001,0.005
5190,0.001,0.004,0.029
5205,-0.034,-0.015,0.034
5216,-0.005,-0.024,0.01
5226,0.018,-0.044,-0.022
5237,0.042,-0.05,-0.034
5246,0.053,-0.033,-0.046
5257,0.033,-0.018,-0.023
5273,0.015,-0.01,0.016
5283,0.004,-0.013,0.034
5294,-0.005,-0.026,0.043
5304,0.018,-0.046,0.016
5320,0.037,-0.033,-0.006
5330,0.007,-0.024,-0.015
5341,-0.018,-0.021,-0.001
5352,0.021,-0.007,-0.024
5359,0.012,0.0,-0.02
5371,-0.015,-0.001,-0.007
5385,-0.011,-0.013,0.007
5396,0.005,-0.022,0.012
5402,0.022,-0.009,0.021
5414,0.038,-0.012,0.013
5429,-0.006,-0.021,0.022
5440,-0.006,-0.026,-0.006
5447,0.018,-0.028,-0.018
5458,0.045,-0.027,-0.015
5469,0.053,-0.009,0.009
5485,0.004,-0.009,0.043
5495,-0.048,-0.021,0.044
5505,-0.006,-0.027,0.024
5515,0.034,-0.023,-0.001
5526,0.021,-0.015,-0.007
5537,-0.017,-0.02,0.005
5553,0.012,-0.007,0.007
5563,0.035,-0.012,0.012
5573,0.002,-0.035,0.015
5581,-0.015,-0.034,0.004
5591,0.012,-0.015,-0.012
5600,0.022,0.004,-0.007
5616,0.015,0.016,0.015
5626,-0.023,0.01,0.027
5636,-0.07,-0.002,0.046
5647,-0.006,-0.023,0.035
5658,0.07,-0.035,0.005
5667,0.078,-0.038,-0.009
5681,0.044,-0.034,-0.009
5691,0.026,-0.011,-0.009
5706,-0.035,0.015,0.001
5717,-0.045,0.015,0.021
5725,-0.016,0.009,0.015
5736,0.004,-0.01,0.009
5746,0.011,-0.031,0.011
5761,0.053,-0.023,-0.017
5772,0.023,-0.024,-0.01
5782,0.01,-0.032,-0.011
5793,0.006,-0.027,-0.016
5803,-0.033,-0.011,-0.015
5816,-0.068,-0.023,0.015
5827,-0.001,-0.023,0.001
5838,0.009,-0.038,-0.006
5851,-0.01,-0.057,0.012
5863,0.032,-0.039,0.001
5875,0.002,-0.035,0.009
5889,-0.049,-0.042,0.046
5898,-0.059,-0.034,0.05
5909,-0.035,-0.034,0.046
5919,0.024,-0.039,0.027
5934,0.078,-0.037,-0.007
5943,0.051,-0.033,-0.006
5953,0.023,-0.033,0.018
5964,0.023,-0.012,0.035
5980,-0.034,-0.017,0.06
5987,-0.051,-0.049,0.067
5995,0.011,-0.046,0.031
6011,0.04,-0.056,-0.001
6021,0.054,-0.07,0.001
6031,0.051,-0.057,0.021
6041,-0.01,-0.054,0.057
6052,-0.04,-0.046,0.094
6062,-0.042,0.007,0.066
6075,-0.078,0.005,0.068
6086,-0.004,-0.045,0.039
6096,0.061,-0.083,0.02
6107,0.028,-0.121,0.042
6117,-0.049,-0.094,0.064
6131,-0.106,-0.061,0.078
6142,-0.043,-0.053,0.059
6151,0.039,-0.048,-0.002
6162,0.068,-0.055,-0.042
6176,0.001,-0.045,-0.017
6186,-0.016,-0.009,-0.012
6196,-0.028,0.009,0.026
6207,-0.038,0.015,0.026
6221,-0.033,0.024,0.028
6232,-0.013,0.015,0.04
6242,0.028,0.006,0.042
6252,0.049,-0.017,0.062
6265,0.042,-0.016,0.088
6276,0.015,-0.027,0.106
