time,x,y,z
3426,0.863,-7.334,-5.405
3442,1.25,-7.195,-4.993
3452,1.062,-6.927,-4.649
3462,0.75,-6.683,-4.362
3474,0.583,-6.508,-4.098
3487,0.618,-6.454,-3.533
3498,0.619,-6.233,-2.771
3508,0.382,-5.837,-1.984
3519,0.334,-5.255,-1.036
3534,0.226,-4.324,-0.015
3545,1.169,-3.187,1.396
3556,1.619,-1.607,1.297
3565,1.058,-0.722,1.465
3576,3.346,2.11,1.362
3590,2.392,6.364,1.826
3598,0.181,14.622,3.674
3608,0.369,20.431,6.12
3618,1.157,24.213,8.39
3634,0.291,26.257,10.624
3645,-0.247,27.495,10.231
3654,0.82,27.237,7.576
3663,-1.398,25.445,4.154
3674,-6.789,23.242,3.343
3687,-4.975,20.116,2.969
3698,-6.795,15.604,2.91
3709,-7.449,11.917,2.575
3723,-5.398,6.647,2.079
3734,-6.423,4.853,2.843
3742,-4.875,5.056,3.321
3751,-1.354,4.886,3.054
3764,-0.665,3.976,2.787
3775,-1.345,2.299,2.125
3784,-1.384,1.914,2.312
3795,-0.797,1.726,3.468
3807,1.638,1.759,4.395
3821,2.597,0.839,5.09
3831,2.028,0.056,4.691
3845,-0.717,-0.478,5.09
3856,0.951,-0.01,5.264
3865,-0.211,1.087,5.565
3876,0.848,1.64,5.542
3890,15.576,3.428,-4.178
3901,-21.708,-6.507,1.84
3910,-26.355,-6.447,5.302
3921,2.921,-0.294,3.453
3932,8.223,3.877,3.137
3945,0.832,3.231,1.447
3956,1.99,1.934,-2.842
3966,3.315,3.085,-4.015
3974,-6.182,1.57,-1.527
3986,-11.009,2.022,-0.613
3998,-7.273,0.696,-2.385
4007,-11.114,-0.386,-2.823
4017,-12.278,-1.527,-3.763
4033,-12.403,-2.966,-5.716
4042,-13.137,-6.027,-6.395
4053,-16.174,-9.19,-9.323
4064,-19.29,-14.594,-11.323
4098,-1.432,-24.514,-15.514
4106,-6.013,-19.578,-12.616
4118,-8.738,-10.577,-7.87
4151,5.801,6.15,-12.981
4162,6.408,10.282,-17.27
4176,0.922,17.358,-15.755
4185,-1.945,20.347,-8.017
4197,-0.082,21.226,-1.307
4207,9.031,24.658,5.784
4221,8.926,18.663,4.072
4232,0.288,13.808,1.106
4243,5.575,13.088,-1.368
4254,-0.442,10.976,-0.744
4268,4.165,9.479,-0.637
4279,-0.342,8.415,1.834
4289,0.502,6.583,2.329
4299,-2.933,5.209,2.321
4314,-3.635,3.462,1.888
4325,-1.706,2.173,1.521
4333,-1.18,1.985,1.166
4343,-1.842,2.121,2.458
4354,-0.715,3.153,2.136
4370,24.845,3.751,-7.041
4379,-30.719,-6.553,0.26
4389,-11.131,-0.16,3.802
4403,4.712,2.814,3.922
4412,-3.054,2.942,2.893
4423,-2.789,1.847,-2.555
4436,6.127,2.886,-5.075
4448,-15.616,0.751,-0.423
4459,-8.215,-2.222,-0.61
4474,-5.649,-3.935,-1.224
4482,-11.164,-5.217,-2.478
4494,-12.248,-6.107,-4.156
4505,-14.476,-7.796,-6.147
4514,-15.405,-13.055,-8.078
4525,-15.312,-18.448,-11.884
4537,-14.813,-21.597,-11.688
4552,-2.291,-21.605,-14.248
4563,-8.75,-12.798,-5.69
4572,2.381,-9.663,-4.862
4582,-0.282,-8.38,-10.746
4594,6.084,-4.134,-13.125
4606,6.834,6.794,-17.134
4618,7.583,9.99,-16.526
4629,-0.027,23.929,-8.894
4643,-5.112,22.823,5.465
4654,19.576,25.207,1.605
4663,9.861,23.385,4.721
4674,0.894,15.169,3.829
4685,6.15,14.062,2.155
4699,3.102,8.542,2.364
4711,5.511,6.652,2.291
4721,-0.266,7.378,3.901
4731,-2.936,5.076,3.41
4741,-4.038,3.202,2.021
4755,-5.308,1.476,2.744
4765,-2.87,0.293,2.051
4774,2.902,1.335,0.506
4788,-3.693,1.578,1.464
4798,2.982,4.522,0.165
4808,28.747,6.578,-7.021
4816,-24.166,-1.046,-2.634
4830,-19.794,-0.192,1.09
4841,3.532,0.588,1.545
4851,-4.866,1.508,1.139
4862,-1.594,0.111,-1.462
4873,6.514,4.213,-2.804
4886,-7.621,5.114,-3.484
4898,-10.458,0.0,-0.663
4909,-3.795,-3.157,-1.31
4920,-7.561,-3.96,-1.476
4930,-12.572,-4.498,-1.996
4943,-11.165,-6.685,-4.748
4953,-14.914,-11.229,-7.686
4964,-18.236,-17.021,-13.556
4979,-18.652,-19.755,-17.148
4987,-1.289,-23.171,-17.968
4998,-9.07,-17.705,-7.231
5009,0.298,-8.805,-4.147
5023,4.32,-7.782,-12.575
5034,10.578,-0.976,-13.765
5044,11.407,5.446,-16.018
5054,1.638,12.402,-15.204
5066,0.463,22.944,-6.01
5077,-0.801,22.023,5.73
5085,12.682,23.689,6.48
5095,18.145,23.443,5.714
5110,5.39,17.441,4.2
5121,0.039,9.902,0.613
5131,-4.767,6.744,1.655
5140,4.012,5.815,0.076
5151,-4.793,6.167,2.797
5166,4.277,5.598,1.872
5175,-1.58,4.246,1.333
5186,-3.366,2.594,2.04
5197,-1.136,1.52,2.672
5208,1.431,1.778,1.245
5223,-2.699,2.507,1.511
5234,-1.972,5.196,-5.945
5242,5.599,2.655,-7.857
5253,-32.062,-2.334,6.551
5263,0.398,1.515,1.944
5276,5.642,3.417,3.515
5286,-5.963,1.631,0.479
5294,-1.241,-0.814,-1.167
5304,6.794,1.491,-3.231
5320,-13.443,1.607,-0.524
5328,-17.786,-2.098,0.155
5338,-5.608,-4.188,-1.974
5349,-7.108,-4.06,-2.628
5360,-11.429,-4.644,-3.911
5373,-10.135,-4.004,-4.561
5384,-14.772,-9.044,-6.464
5395,-12.59,-14.154,-13.349
5410,-23.352,-15.754,-19.12
5419,-1.662,-21.633,-18.644
5431,-3.289,-19.375,-10.887
5441,0.786,-12.541,-6.454
5447,1.519,-11.08,-7.754
5458,9.064,-8.137,-13.878
5472,12.514,5.879,-17.041
5481,2.151,14.71,-16.201
5490,0.795,23.736,-7.007
5500,-1.776,22.25,-0.313
5516,12.157,23.722,3.896
5526,15.984,24.459,4.404
5536,0.59,15.537,4.652
5547,10.584,10.415,1.157
5558,-1.587,7.354,1.416
5574,5.951,6.22,2.028
5582,-4.633,6.142,2.291
5594,-2.792,4.514,2.734
5602,3.642,2.88,0.657
5613,-3.962,2.002,0.869
5624,-0.5,1.365,1.547
5638,2.71,2.143,0.307
5648,-1.502,2.931,0.826
5659,9.043,6.052,-1.393
5670,11.762,9.073,-11.027
5680,-35.745,0.706,3.877
5694,-6.107,0.704,2.044
5704,6.739,0.276,2.95
5713,-6.58,1.759,0.428
5724,-3.653,1.135,-2.647
5735,4.977,4.318,-6.126
5750,-11.219,4.103,-3.332
5760,-15.721,-2.21,-2.081
5770,-1.676,-6.86,-3.857
5780,-6.081,-9.151,-4.283
5791,-13.935,-11.686,-5.13
5805,-17.151,-10.799,-8.106
5815,-16.678,-17.198,-13.43
5826,-7.016,-23.052,-20.799
5837,-7.554,-19.865,-18.327
5851,1.058,-11.878,-1.552
5862,6.148,-5.587,-1.547
5869,4.804,-4.147,-4.9
5879,8.704,-6.496,-11.175
5889,7.949,-1.312,-11.768
5903,8.7,1.972,-16.608
