time,x,y,z
4432,-1.958,1.618,0.866
4443,5.659,8.579,8.359
4454,1.604,9.062,4.27
4469,5.97,14.903,4.964
4479,7.583,10.929,3.021
4489,7.162,10.508,-3.6
4499,0.9,11.691,-17.426
4510,-0.89,5.185,-25.1
4521,-4.577,-16.186,-27.139
4535,0.957,-23.75,-21.935
4546,6.951,-37.36,1.886
4553,28.47,-31.098,-55.738
4563,-21.624,-15.348,14.261
4577,-22.73,56.624,-32.075
4586,-15.195,56.792,-48.543
4597,4.596,11.03,-47.456
4608,26.89,-18.804,-30.495
4639,-10.589,-30.433,-33.975
4650,-6.156,-2.446,-23.865
4664,-2.178,-15.195,-14.448
4675,-1.647,-17.253,-18.082
4685,5.122,-14.908,-3.787
4695,-0.484,-16.42,1.345
4709,-2.978,-16.454,-5.596
4719,2.748,6.525,-5.702
4729,-11.461,-5.094,-7.684
4737,-5.596,4.897,-9.058
4747,-1.24,-2.571,-8.306
4763,-4.739,56.504,59.568
4773,-21.457,-27.244,-20.068
4783,-11.212,-9.278,-21.504
4795,7.909,-13.117,-17.359
4803,-7.889,-11.245,-14.209
4814,-6.76,18.819,-4.787
4830,-3.796,0.287,-4.323
4840,-2.154,18.637,13.548
4851,-9.958,4.96,-6.089
4861,-6.037,4.94,-3.887
4870,3.184,-0.321,-2.255
4880,-2.47,-7.583,-3.155
4889,-0.79,4.04,5.218
4905,-2.599,2.03,1.709
4913,-2.044,7.952,5.027
4925,-4.438,12.26,-4.505
4934,-5.697,27.378,-5.137
4945,-2.255,26.766,-9.259
4960,12.959,0.819,0.651
4968,9.077,-23.822,-24.171
4976,17.024,38.097,-14.108
4985,40.084,-9.666,-32.735
4998,46.202,-13.926,-13.376
5010,44.579,-38.097,-35.163
5020,23.702,-0.464,15.09
5029,53.287,-21.887,24.985
5040,46.394,-20.174,-8.268
5050,63.221,-47.552,5.84
5066,45.139,-15.468,-9.795
5076,26.708,20.954,-27.015
5087,17.067,13.045,-19.417
5098,12.05,6.233,-4.701
5106,15.741,-0.043,6.013
5121,14.745,-10.513,5.338
5131,13.184,-6.367,2.231
5138,7.827,-15.243,-1.561
5148,2.25,-7.286,-1.058
5162,4.768,0.469,-0.914
5169,4.634,-7.013,2.604
5179,3.413,-3.801,2.915
5193,7.119,-3.495,7.147
5203,8.091,-10.063,6.334
5214,-24.779,-39.466,-7.195
5224,-1.479,81.532,-3.131
5231,6.898,6.539,-0.297
5241,0.129,-45.321,-0.527
5255,4.342,5.994,6.338
5265,4.222,1.623,-0.761
5276,5.041,-1.824,7.717
5290,8.062,22.955,11.638
5299,6.166,6.042,2.863
5309,4.687,-0.732,4.701
5320,4.218,6.243,3.902
5334,2.7,13.175,1.881
5343,6.07,14.199,-0.905
5354,-1.676,12.016,-8.368
5365,-2.786,13.835,-15.985
5374,-3.207,16.923,-22.84
5388,-7.894,14.711,-26.943
5399,-9.287,5.903,-36.206
5409,-4.888,-31.323,-12.035
5419,24.99,-61.148,3.231
5429,-7.933,-33.669,-106.062
5445,-6.961,-16.861,20.035
5455,-31.218,64.954,-39.95
5468,4.064,4.955,-42.382
5482,24.607,28.647,-71.225
5493,63.422,-24.42,-63.719
5502,33.975,-85.17,21.265
5512,-2.327,-55.643,-19.566
5525,-7.392,-17.957,-37.504
5536,-8.785,9.278,-24.003
