time,x,y,z
5231,-23.236,-0.446,2.58
5241,-3.14,2.197,3.192
5255,2.79,3.638,2.081
5265,0.356,3.4,2.249
5276,9.903,3.921,1.916
5290,-8.817,3.979,4.32
5299,-7.418,4.766,3.782
5309,-2.628,6.414,4.359
5320,1.399,8.214,3.153
5334,2.07,10.101,0.712
5343,0.717,10.599,-0.25
5354,-0.43,11.62,-0.987
5365,-3.036,12.707,-0.644
5374,-4.884,10.834,-0.291
5388,-8.248,9.705,1.775
5399,-11.896,7.071,2.258
5409,-6.044,8.952,4.877
5419,-2.545,17.818,10.441
5429,3.917,14.403,14.903
5445,-6.661,15.759,4.881
5455,-3.434,8.729,-15.369
5468,0.117,-1.813,-28.35
5482,-9.814,-15.636,-29.963
5493,-25.173,-13.729,-21.43
5502,-7.676,-8.023,-11.063
5512,6.972,-2.837,-1.68
5525,9.883,-6.872,-1.062
5536,-2.762,-9.508,-4.766
5544,-6.831,-9.041,-4.652
5554,-5.713,-7.35,-4.049
5568,-5.74,-7.128,-3.668
5581,-3.88,-6.865,-2.544
5592,-1.009,-5.599,-0.392
5603,3.306,-4.574,-0.16
5613,2.375,-3.874,0.023
5623,3.209,-4.293,-0.338
5637,-6.299,-1.268,-7.15
5648,-6.336,-2.165,1.611
5658,8.682,-5.065,-4.495
5668,-0.776,-2.176,-4.789
5679,7.719,-2.707,-3.062
5690,3.335,-2.902,-3.526
5703,-1.698,-1.929,-5.246
5714,-2.558,-1.161,-4.362
5726,0.677,-3.599,-3.925
5734,-2.028,-3.643,-6.16
5745,-5.621,-3.468,-7.305
5759,-3.899,-3.905,-7.818
5767,-6.035,-3.602,-8.013
5777,-7.704,-3.029,-9.421
5792,-9.273,-2.083,-10.166
5803,-9.068,0.022,-11.509
5814,-12.856,6.03,-10.985
5822,-1.516,6.728,-11.688
5834,-0.874,3.383,-14.17
5845,-9.391,1.387,-14.768
5859,-2.765,-3.682,-18.451
5868,2.821,5.117,-12.837
5879,25.368,0.21,-21.529
5891,-9.439,23.717,-1.572
5905,-1.95,21.035,0.226
5915,6.536,26.535,18.468
5926,28.972,26.753,2.388
5935,-20.841,14.492,6.812
5949,-0.446,10.66,5.808
5958,5.098,10.04,1.753
5968,-8.2,6.024,2.919
5979,-0.82,5.462,2.687
5990,-2.696,5.178,4.095
6004,0.271,4.671,3.707
6014,0.731,3.152,3.757
6025,-0.011,2.908,3.4
6035,-3.479,3.189,3.991
6046,0.768,3.157,3.228
6055,-3.83,2.887,3.224
6070,3.447,4.18,-0.055
6081,19.03,1.822,4.6
6092,-24.093,1.602,3.111
6101,-0.081,2.094,5.016
6112,1.961,2.162,3.563
6121,2.551,3.506,2.454
6136,11.934,5.322,0.866
6147,-4.11,3.139,3.096
6157,-9.608,3.782,2.953
6168,-4.403,4.821,2.8
6177,-1.337,6.107,2.562
6188,-0.941,7.974,1.8
6199,0.641,10.677,0.863
6213,-2.056,11.901,0.775
6223,-4.205,13.186,0.871
6234,-7.802,8.937,2.424
6244,-2.392,8.423,4.452
6255,-7.134,7.38,6.093
6268,-0.145,8.683,7.61
6280,-2.783,25.776,15.465
6290,4.208,18.242,12.972
6298,-2.364,14.943,-1.395
6309,-2.17,10.029,-12.309
6345,-16.521,-10.871,-19.515
6356,-3.707,-4.111,-5.867
6371,2.811,-5.267,-2.676
6381,0.001,-9.256,-4.112
6391,-4.401,-8.436,-5.363
6400,-3.749,-8.647,-5.278
6410,-5.736,-7.55,-4.96
6423,-4.423,-4.872,-3.235
6432,-1.194,-4.272,-1.167
6446,-1.031,-3.852,-0.618
6458,1.002,-3.947,-0.842
6469,1.841,-4.297,-0.786
6478,2.336,-7.648,-1.61
6492,-11.394,2.169,-6.311
6501,1.533,-6.948,2.197
6512,5.272,-0.099,-4.517
6525,4.746,-0.721,-2.254
6536,8.665,-3.084,-2.571
6545,0.927,-2.45,-4.303
6557,0.082,-4.239,-3.62
6565,-7.126,-0.853,-6.265
6575,-7.338,-2.294,-4.724
6590,-1.219,-3.943,-4.574
6599,-4.964,-2.97,-7.453
6610,-4.011,-3.674,-8.027
6619,-4.517,-4.443,-9.209
6630,-8.1,-4.677,-11.236
6643,-10.77,-3.994,-12.961
6653,-12.617,-0.122,-13.06
6663,-7.897,2.484,-13.666
6674,-3.763,2.067,-15.341
6684,-3.308,1.388,-16.31
6699,-8.86,3.589,-10.512
6708,2.811,2.315,-12.205
6719,3.123,2.735,-13.823
6729,20.991,1.458,-15.571
6740,5.023,10.302,-9.551
6753,-0.321,24.907,0.411
6764,15.182,23.805,7.747
6776,19.297,23.777,5.175
6792,-1.091,15.076,5.929
6801,3.503,11.788,5.054
6812,-1.199,7.575,3.069
6819,-0.469,6.286,2.194
6835,-0.434,6.439,2.346
6844,-1.574,6.908,2.744
6854,-0.557,5.545,2.936
6865,-0.727,3.852,2.757
6874,-0.319,3.5,2.401
6888,-1.57,2.434,2.541
6898,0.628,1.757,2.566
6909,-4.754,2.878,3.714
6918,15.504,6.065,-0.426
6928,2.658,0.474,-1.674
6940,-25.709,0.848,5.337
6954,-1.278,3.706,4.881
6964,-0.867,1.63,1.487
6971,1.531,1.181,0.241
6981,0.792,3.31,0.673
6997,5.228,5.378,1.731
7008,-11.455,2.25,2.932
7018,-7.175,5.005,0.591
7028,-4.033,5.647,2.623
7038,-2.517,6.687,2.098
7049,1.025,8.805,1.078
7063,-2.882,10.531,1.124
7071,-5.109,11.041,0.812
7083,-7.205,11.079,2.381
7094,-6.807,7.41,3.917
7108,-13.088,5.378,6.702
7118,-11.411,10.712,9.782
7127,2.442,11.036,11.698
7138,2.128,22.889,17.123
7152,-3.323,12.785,6.397
7161,-3.183,9.468,-7.615
7173,0.799,2.253,-24.281
7184,-7.217,-8.305,-29.819
7199,-20.543,-11.895,-22.603
7209,-15.389,-4.856,-5.451
7219,7.95,-2.991,0.197
7229,6.798,-8.002,-1.966
7240,-0.705,-12.195,-6.366
7255,-7.109,-12.358,-8.203
7263,-8.092,-10.475,-7.61
7275,-6.341,-7.12,-5.093
7284,-2.491,-4.544,-1.084
7293,1.411,-2.435,0.389
7307,3.808,-3.954,-0.993
7314,0.436,-3.629,-1.027
7330,2.391,-4.208,-1.475
7340,0.849,1.321,-5.247
7349,-4.647,-2.134,-1.087
7360,8.508,-6.116,-0.335
7371,-0.863,1.677,-4.903
7387,8.746,-0.49,-1.334
7397,7.418,-1.748,-2.845
7405,-2.027,-1.724,-2.34
7416,-0.999,-2.37,-2.994
7427,-4.684,-3.505,-2.955
7442,-4.721,-0.237,-4.324
7450,-2.502,-1.257,-3.389
7461,-1.589,-0.702,-4.839
7474,-2.44,-1.191,-6.645
7485,-3.2,-3.175,-7.93
7497,-5.471,-4.895,-11.409
7509,-10.674,-6.172,-14.59
7520,-15.586,0.519,-13.93
7531,-1.056,2.744,-15.879
7541,-8.315,2.745,-14.741
7555,-4.373,3.37,-15.399
7566,-3.426,3.918,-12.666
7577,4.241,3.727,-14.05
7588,8.977,7.741,-12.503
7602,16.261,10.048,-15.948
7611,-3.973,22.719,-2.002
7621,-4.175,19.765,-0.26
7635,-11.136,19.424,16.743
7645,39.942,25.239,6.172
7655,-9.528,12.871,5.911
7663,-5.428,9.653,6.252
7673,9.412,9.196,1.272
7684,-6.458,5.696,2.887
7697,1.721,6.198,2.757
7704,-1.737,7.229,4.162
7715,-0.26,6.365,4.325
7729,-1.341,4.375,3.002
7738,0.85,3.771,2.574
7749,-3.39,3.236,3.973
7764,0.755,3.218,3.582
7773,-3.897,2.721,3.398
7784,26.939,6.991,-2.032
7793,-14.718,-1.681,3.252
7803,-23.698,-0.999,2.788
7817,-1.48,1.086,4.272
7827,0.272,1.455,2.685
7837,1.483,2.611,2.039
7847,11.648,4.784,1.763
7861,-0.011,4.292,4.193
7872,-11.897,4.617,2.469
7881,-5.051,4.903,3.345
7890,-1.007,5.321,3.197
7901,0.783,7.209,2.336
7915,0.353,9.224,1.784
7925,-0.706,10.965,1.41
7936,-1.761,11.817,1.312
7945,-7.246,11.307,2.812
7958,-6.39,9.813,2.026
7967,-13.16,8.254,4.61
7978,-8.222,8.669,5.866
7987,0.803,11.765,5.859
7998,0.734,25.186,16.117
8012,-5.256,11.261,3.934
8023,-0.975,8.875,-9.734
8034,-3.819,-0.819,-23.236
8042,-4.159,-8.128,-27.843
8052,-17.091,-13.387,-26.7
8067,-19.869,-12.144,-14.289
8077,2.11,-7.435,-1.522
8088,0.142,-5.453,-1.56
8103,3.967,-7.484,-2.16
8112,-4.988,-6.999,-3.026
8123,-5.142,-6.506,-3.468
8134,-5.143,-7.2,-3.214
8144,-5.167,-5.745,-2.475
8154,-1.434,-3.91,-0.4
8168,3.118,-3.718,-0.11
8178,2.305,-3.763,-0.66
8189,2.685,-4.143,-0.745
8198,-4.336,-0.739,-8.875
8211,-8.511,-5.534,0.43
8223,7.104,-1.921,-2.633
8237,-1.379,0.249,-3.637
8248,7.515,-2.657,-1.806
8259,2.061,-2.28,-3.808
8268,-2.938,-2.371,-2.606
8277,-0.392,-2.643,-5.574
8288,-7.616,-0.098,-4.357
8304,-0.312,-2.632,-4.806
8314,-5.455,-2.151,-6.771
8322,-4.511,-2.429,-6.513
8333,-3.497,-3.034,-7.754
8344,-7.163,-3.395,-9.977
8358,-10.434,-3.471,-12.451
8368,-10.08,-0.792,-13.178
8383,-8.326,2.553,-14.049
8392,-4.949,3.884,-14.528
8402,-0.947,3.084,-16.904
8410,-7.019,2.658,-14.084
8420,-4.952,-0.221,-14.969
8434,1.423,0.766,-14.475
8443,11.39,5.566,-14.987
8454,9.33,7.968,-16.52
8465,-4.792,28.813,-1.144
8476,-3.985,21.229,5.081
8488,33.337,26.245,6.404
8496,-1.866,19.63,9.631
8511,0.206,14.164,5.312
8520,5.856,10.087,4.6
8530,-0.374,7.368,2.915
8541,0.167,5.815,4.189
8550,2.699,5.945,2.954
8564,-0.302,5.2,3.709
8575,-1.234,4.435,4.322
8584,-0.766,5.013,4.398
8592,0.178,5.194,3.913
8602,-1.675,5.187,4.149
8616,1.329,3.257,3.147
8625,-4.453,2.138,3.521
8635,2.534,3.745,-0.132
8647,5.88,0.349,-0.88
8661,-26.733,2.015,3.235
8670,-1.113,3.223,5.009
8679,-0.068,2.462,5.434
8687,0.059,2.079,2.897
8703,2.026,3.425,0.852
8712,15.598,7.211,1.714
8723,-6.381,2.828,2.04
8734,-8.219,3.675,1.417
8742,-2.742,5.244,0.904
8753,-2.711,7.222,2.158
8766,0.173,8.43,0.694
8777,-2.856,10.761,0.367
8784,-3.283,11.203,0.838
8795,-3.727,12.564,0.368
8809,-8.134,9.024,1.416
8820,-10.558,6.766,3.866
8830,-1.575,6.22,2.838
8839,-11.523,8.689,7.24
8850,-1.079,15.62,12.253
8864,8.252,23.198,15.494
8874,-5.161,13.018,0.953
8885,-1.927,9.042,-12.594
8896,0.374,-1.146,-28.597
8905,-10.215,-9.368,-30.872
8917,-15.884,-14.079,-24.193
8927,-17.272,-7.701,-13.821
8941,4.865,-4.674,-2.402
8947,6.121,-5.96,-0.531
8961,4.136,-9.251,-2.977
8970,-2.968,-9.082,-4.31
8981,-2.013,-8.794,-3.643
8991,-5.22,-7.746,-3.532
9007,-4.975,-6.431,-1.967
9015,0.183,-5.506,-0.875
9027,2.981,-4.768,-0.525
9037,1.823,-3.885,-0.704
9048,3.326,-3.798,-1.2
9062,5.74,-7.258,-2.226
9072,-13.622,0.327,-1.908
9083,6.805,-5.726,1.112
9094,0.734,-0.508,-5.168
9105,6.909,-1.957,-3.379
9119,7.146,-3.212,-2.232
9129,-1.564,-2.678,-3.943
9140,-2.483,-3.377,-3.453
9150,-8.346,0.237,-5.808
9161,-7.101,0.285,-4.246
9170,-0.942,-2.382,-4.028
9184,-2.31,-2.456,-6.134
9191,-6.171,-2.237,-7.762
9203,-4.358,-3.669,-8.853
9216,-6.844,-3.62,-10.244
9227,-9.813,-2.144,-12.796
9238,-10.927,-0.767,-13.613
9248,-8.175,3.64,-11.292
9257,-0.337,5.878,-13.587
9271,-6.573,7.787,-8.591
9281,-1.134,8.828,-9.528
9291,-0.414,5.285,-11.598
9307,5.588,4.418,-11.542
9316,16.094,3.219,-12.453
9324,27.114,1.958,-17.468
9334,-4.557,19.515,-2.351
9347,8.399,19.191,2.314
9354,11.578,24.653,10.459
9366,-1.52,17.535,5.026
9380,7.13,15.255,3.825
9390,-0.09,12.269,3.098
9402,-4.974,5.13,1.837
9413,0.637,6.211,1.894
9426,0.336,6.398,3.051
