time,x,y,z
4033,10.484,-40.438,-12.332
4047,-27.498,8.732,13.787
4058,77.257,-42.434,-19.748
4067,58.127,-28.48,5.276
4078,27.761,-38.71,-40.668
4092,26.948,-16.918,-37.523
4103,19.341,-16.87,-19.566
4113,3.978,3.614,-9.651
4123,4.514,17.21,4.462
4136,20.571,15.501,20.097
4146,31.658,-43.2,12.629
4158,27.809,-33.88,-7.325
4166,13.749,-16.171,-7.143
4177,-1.101,-1.015,-11.255
4187,-5.706,-12.504,-16.559
4201,0.388,-6.712,-6.113
4211,-17.871,-68.956,-76.754
4219,-59.2,130.913,23.314
4229,-6.228,-30.241,-0.919
4242,12.193,-35.871,-1.8
4253,3.207,-43.32,-4.486
4263,1.814,15.492,3.523
4272,-5.132,23.429,5.185
4286,-12.088,20.796,-3.715
4293,-2.556,15.094,11.676
4307,0.34,-7.741,5.333
4315,-0.206,-13.318,5.127
4328,6.19,-2.47,9.115
4338,-0.809,12.524,1.776
4349,2.643,13.457,7.722
4359,-1.091,10.953,-15.123
4371,-2.523,21.806,0.938
4379,-6.989,54.379,-15.482
4395,-12.169,-9.8,-28.987
4404,-8.555,13.778,-27.326
4415,-4.596,-32.257,-43.057
4425,15.109,-54.288,-18.153
4436,4.902,21.591,-15.032
4450,-24.927,51.157,-58.51
4461,-43.746,52.919,-98.297
4492,51.932,-25.669,30.921
4502,3.083,-38.102,-19.178
4517,-16.885,10.403,-25.167
4527,-3.246,15.243,-1.886
4538,6.295,-8.378,7.095
4549,5.769,-6.98,4.002
4565,-1.747,-5.884,-6.305
4576,4.098,-25.306,-21.308
4587,10.843,89.556,71.809
4598,-45.269,-87.55,-76.467
4608,-3.37,-50.774,-37.14
4617,-0.144,16.775,-9.953
4631,-15.736,43.114,2.796
4639,-21.595,41.601,2.073
4649,-15.372,22.534,-1.13
4660,2.073,29.628,15.228
4675,-0.833,21.988,6.515
4685,-6.123,-6.444,-11.231
4696,-9.369,-2.992,-13.261
4705,-0.235,28.523,-5.266
4714,9.373,12.452,-13.045
4730,9.216,-5.611,-20.413
4739,13.452,1.987,-14.261
4750,25.526,-15.865,-12.308
4760,24.774,-36.043,-34.784
4770,16.277,-12.164,-31.419
4784,19.57,-25.564,-43.119
4794,27.661,-13.151,-22.519
4803,20.111,-26.589,-36.57
4814,15.688,-8.612,-7.1
4820,21.595,-29.686,-31.285
4831,78.152,-64.303,-46.619
4845,28.422,-0.603,-17.818
4856,8.119,1.01,-34.435
4870,10.001,-6.626,-31.73
4881,-4.352,19.748,-17.904
4889,-4.189,-1.886,-3.193
4896,11.547,-4.175,11.595
4906,15.2,-14.888,23.927
4920,10.269,-19.953,4.007
4931,5.218,-17.794,-9.977
4941,0.383,-12.504,-10.197
4951,-0.934,-3.069,-6.779
4964,-0.723,-78.65,-14.347
4978,-60.918,83.964,-25.124
4989,7.66,-20.762,14.778
4999,12.758,-28.542,-9.33
5010,-10.116,-41.515,-7.085
5021,-4.227,-10.915,-7.861
5035,-4.237,26.924,13.701
5042,-11.111,-3.006,-12.37
5054,0.991,8.004,14.625
5065,1.283,-6.018,12.447
5079,3.571,-8.067,1.968
5090,-5.989,2.628,-7.583
5100,-2.657,7.392,-3.552
5109,-0.752,5.86,-1.01
5120,-5.462,10.436,-7.851
5131,3.461,6.219,3.15
5144,-23.008,25.665,-26.699
5154,-22.831,19.14,-19.819
5165,-4.778,-18.249,-27.934
5174,-8.076,-59.468,-44.373
5184,24.741,-43.603,-1.987
5200,-10.604,51.789,-15.554
5210,-23.146,54.92,-56.701
5220,-10.403,22.668,-93.184
5229,45.24,-46.911,-62.024
5263,-2.576,-7.664,-23.214
5276,-12.318,5.381,-6.717
5285,4.768,-40.51,-5.098
5295,8.282,-2.686,2.829
5309,-10.034,15.894,3.648
5321,-5.548,-10.915,-8.402
5331,3.083,-15.463,-14.185
5346,7.19,61.459,18.235
5356,-27.015,13.069,15.487
5366,-27.364,-86.583,-50.415
5375,0.541,-4.428,-13.95
5386,-5.247,36.326,3.021
5397,-13.438,48.878,12.595
