time,x,y,z
6299,-4.794,13.313,1.961
6308,-5.913,10.919,-12.834
6319,-1.616,3.128,-21.469
6330,-2.107,-3.091,-26.13
6340,0.323,-8.347,-21.97
6352,-12.418,-8.564,-14.452
6363,-2.203,-9.988,-9.718
6377,2.682,-15.746,-7.245
6388,-5.912,-15.878,-7.035
6397,-2.463,-14.117,-5.756
6407,-3.465,-9.971,-2.137
6417,0.465,-7.242,-1.311
6432,-0.805,-5.345,-0.454
6442,0.507,-4.225,0.624
6453,4.094,-3.677,0.249
6462,5.351,-3.749,1.156
6472,7.31,-2.942,0.465
6485,9.498,-1.929,1.389
6492,12.076,-0.476,1.664
6502,5.435,1.638,-5.703
6513,1.519,-5.698,4.788
6527,8.134,2.816,2.065
6537,9.991,1.421,2.321
6548,5.499,0.931,0.151
6554,6.485,1.429,-0.121
6564,7.251,1.255,0.461
6579,6.625,2.48,0.751
6590,6.794,4.275,3.471
6600,6.044,8.049,3.605
6610,5.593,8.888,3.484
6620,5.738,9.411,3.139
6631,4.584,10.591,2.981
6645,5.746,9.84,1.453
6654,3.89,4.794,-0.109
6665,0.957,4.723,-1.444
6675,1.459,8.784,0.789
6684,2.814,7.444,1.416
6695,6.353,9.219,2.765
6709,1.363,9.214,11.652
6720,3.881,6.927,6.072
6730,-6.705,3.813,-5.258
6739,-3.096,4.644,-11.903
6750,-1.378,-1.642,-25.041
6766,-5.955,-9.512,-29.072
6775,-6.214,-16.543,-23.947
6785,-24.899,-13.016,-19.407
6794,-7.266,-11.775,-8.766
6805,1.415,-11.153,-0.806
6837,1.123,-6.137,1.864
6848,-2.624,-5.078,1.417
6861,-4.629,-6.005,0.771
6872,-4.833,-5.786,0.272
6882,-2.26,-4.423,0.952
6896,0.907,-3.384,0.673
6905,5.644,-3.456,1.385
6916,8.469,-2.816,1.008
6927,13.252,0.572,-2.773
6943,8.116,-1.434,3.183
6952,6.008,1.079,3.764
6962,14.415,3.295,3.091
6973,9.227,0.754,1.156
6983,4.36,0.094,-1.161
6995,4.592,0.561,-0.382
7008,2.065,2.531,0.33
7019,3.392,5.053,2.013
7030,3.631,7.692,2.644
7041,4.916,8.453,2.811
7056,4.68,8.842,3.434
7065,4.966,9.842,3.297
7075,4.886,7.996,2.436
7086,1.316,3.5,1.35
7094,1.958,6.483,0.677
7105,-0.103,5.971,1.478
7118,-3.962,5.734,1.026
7127,-2.519,6.406,0.475
7137,-3.508,12.143,3.588
7151,-3.521,19.351,11.735
7163,-4.584,15.28,-3.009
7172,2.296,6.897,-16.035
7187,-1.856,0.255,-26.662
7198,-1.219,-7.4,-28.807
7207,-7.908,-9.261,-22.432
7217,-13.011,-6.234,-13.434
7226,-0.916,-6.981,-6.972
7237,8.473,-12.993,-2.595
7250,5.481,-12.614,-2.382
7282,-5.773,-11.63,-3.234
7293,-7.537,-6.305,1.448
7304,-2.448,-1.577,1.653
7312,-1.385,-2.86,2.954
7323,-0.834,-2.921,3.051
7333,4.277,-2.622,1.652
7348,6.214,-2.865,1.385
7356,9.963,-2.604,2.613
7367,15.675,1.666,-6.902
7377,4.512,-5.812,3.256
7386,8.187,-0.688,5.115
7401,15.333,4.222,3.407
7410,12.899,-0.117,0.922
7421,7.812,-1.773,-1.046
7431,9.528,-1.146,-1.179
7445,4.503,1.702,-0.123
7452,3.881,3.241,1.504
7465,4.198,6.289,2.022
7474,4.133,7.972,2.233
7487,4.729,10.172,2.878
7501,5.145,11.406,3.052
7512,6.021,9.442,0.287
7523,3.841,0.15,-1.008
7532,0.573,5.354,-2.577
7544,-0.619,4.898,-1.753
